Variety;PLZ;Sowingday;Harvestday;Harvestyear;No;Yielddtha;PMG_g;PHL_kg;Heading
NA;1510;295;205;2002;194.10044;91.8;41.5;75;146.7
NA;1510;295;205;2002;194.10044;91.4;NA;NA;146.7
NA;1510;295;205;2002;194.10077;89.5;42.6;80.8;149.8
NA;1510;295;205;2002;194.10077;89.1;NA;NA;149.8
NA;1510;295;205;2002;211.12037;70.7;45.9;78.6;151.6
NA;1510;295;205;2002;211.12037;70.3;NA;NA;151.6
ALLALIN;1510;303;191;2003;111.12545;66.5;36.2;83;145.7
APACHE;1510;303;191;2003;191.10569;68.4;29.2;77.9;148.3
ARBOLA;1510;303;191;2003;192.1013;65.6;36.4;79.5;153.3
ARINA;1510;303;191;2003;111.1001;60.5;38.6;82.4;151.7
AROLLA;1510;303;191;2003;111.12382;68.4;46.9;81.2;152.3
BILL;1510;303;191;2003;191.10671;68.4;31.9;77.3;153.7
BISCAY;1510;303;191;2003;191.10665;71.6;36.8;75.5;154.7
CAPHORN;1510;303;191;2003;191.10668;77.9;39.2;80.4;151.3
CAPNORD;1510;303;191;2003;191.10653;71.3;39.1;74.8;151.7
CHARGER;1510;303;191;2003;191.1067;73.5;32.9;77.6;151.7
EPHOROS;1510;303;191;2003;192.10231;75.2;38.2;79.4;152.3
GALAXIE;1510;303;191;2003;191.10151;67.1;34.7;78.8;147
ILIAS;1510;303;191;2003;191.10761;59.6;34.1;76.2;154.3
LEVIS;1510;303;191;2003;111.11834;69.1;45;81.9;150.7
LUDWIG;1510;303;191;2003;192.10178;75.8;41.7;80.9;149.7
MANHATTAN;1510;303;191;2003;191.10708;71.4;35.7;77.6;152.7
MUVERAN;1510;303;191;2003;111.12479;65.9;33.4;79.3;150.3
ORNICAR;1510;303;191;2003;191.10528;69.9;31.7;80.2;149
PEGASSOS;1510;303;191;2003;191.10452;72.3;41;80.5;152
PIOTTA;1510;303;191;2003;194.10044;68.6;36.5;78.8;146.7
RIGI;1510;303;191;2003;111.12614;67.5;34.6;82.5;151
RUNAL;1510;303;191;2003;111.1142;59.8;39.7;81.6;150.3
SCARO (ex SARO);1510;303;191;2003;191.10609;62.6;40;82.3;152.3
SEGOR;1510;303;191;2003;111.12325;56.4;34.8;80.8;151
STRU971370;1510;303;191;2003;191.10593;76.8;38.9;79;152.3
SW TOPPER;1510;303;191;2003;191.10734;59.3;35.3;80.2;151.7
TAPIDOR;1510;303;191;2003;191.10655;78;33.3;77.4;148.3
TITLIS;1510;303;191;2003;111.11706;57;39.4;81.9;152
TREND;1510;303;191;2003;191.10649;78.3;38.6;78.1;152.3
VERGAS;1510;303;191;2003;191.10648;72.6;35.5;80.6;152.3
WINNETOU;1510;303;191;2003;191.10662;73.7;35.6;77.3;153
WIWA;1510;303;191;2003;191.1061;52.5;37.2;83.5;152
ZINAL;1510;303;191;2003;194.10077;65.8;38;82.2;148
NA;1510;303;191;2003;111.12753;64.4;38.6;82.5;148
NA;1510;303;191;2003;111.12775;61;33.3;81.6;147.3
NA;1510;303;191;2003;111.12794;68.6;44.4;80.7;147.3
ALLALIN;1510;288;211;2004;111.12545;77.5;47.4;83.2;149
ALTOS;1510;288;211;2004;191.10657;70.4;48.8;82.5;157
ANTHUS;1510;288;211;2004;191.10683;73.1;49.5;80.1;158
ARBOLA;1510;288;211;2004;192.1013;64.2;49.5;78.7;157
ARINA;1510;288;211;2004;111.1001;64.1;47.8;84.2;156
AROLLA;1510;288;211;2004;111.12382;63.3;52.4;82.3;156.3
BISCAY;1510;288;211;2004;191.10665;82.5;51;77;159.3
CAPHORN;1510;288;211;2004;191.10668;78.6;46.9;79.1;152.6
CIMETTA;1510;288;211;2004;111.12775;61.6;40.6;82.3;151.7
EPHOROS;1510;288;211;2004;192.10231;80.4;52.1;80.9;155.7
GALAXIE;1510;288;211;2004;191.10151;68.7;46.7;80.9;150
HERMANN;1510;288;211;2004;191.10769;76.5;48.8;75.6;158.7
IDOL;1510;288;211;2004;191.10659;74;49.8;81.8;157
ILIAS;1510;288;211;2004;191.10761;77.4;47.4;79.4;158.3
LEVIS;1510;288;211;2004;111.11834;66.4;50.8;81.2;152.7
MANHATTAN;1510;288;211;2004;191.10708;93.5;47.4;79.1;156
MELKIOR;1510;288;211;2004;191.10756;66.3;48.3;77;154
MUVERAN;1510;288;211;2004;111.12479;71.4;41.3;78.5;153.7
NIRVANA;1510;288;211;2004;191.10685;77.9;44.6;79;151.1
PEGASSOS;1510;288;211;2004;191.10452;78.3;56.8;82.5;154.9
PIOTTA;1510;288;211;2004;194.10044;72.1;49.5;80.3;150.4
RIGI;1510;288;211;2004;111.12614;72.3;42.2;82.4;156
ROYSSAC;1510;288;211;2004;191.10768;91.8;48.3;76;149.6
RUNAL;1510;288;211;2004;111.1142;66.1;52.1;83.3;153.4
SCALETTA;1510;288;211;2004;111.12794;65.7;53.8;81.1;151.6
SIALA;1510;288;211;2004;111.12753;71.5;51;82.7;150
STRU 9814361;1510;288;211;2004;191.10616;83.1;55.6;80.9;155.7
TAPIDOR;1510;288;211;2004;191.10655;92.7;45.7;78.9;150
TITLIS;1510;288;211;2004;111.11706;66.7;51.8;82.6;156.7
TOMMI;1510;288;211;2004;191.10738;75.3;48.3;79.2;157.3
WINNETOU;1510;288;211;2004;191.10662;89.1;46.5;78.3;156.3
ZINAL;1510;288;211;2004;194.10077;69.8;47.8;83.9;150
NA;1510;288;211;2004;111.12837;69.9;47.6;80.7;153
NA;1510;288;211;2004;111.1294;62.8;49.5;82;150.7
NA;1510;288;211;2004;194.10088;74.5;47.6;80.8;154.7
NA;1510;288;211;2004;911.53109;75.9;46.7;76.2;148
AKRATOS;1510;306;208;2005;191.10616;76.8;37.7;77.5;157.4
ALLALIN;1510;306;208;2005;111.12545;82.5;33;79.5;149.9
ARBOLA;1510;306;208;2005;192.1013;63.6;36.6;76.6;159
ARINA;1510;306;208;2005;111.1001;70.3;33.7;80.6;156.5
AZIMUT;1510;306;208;2005;191.10833;62.3;29.3;73.7;157.7
CIMETTA;1510;306;208;2005;111.12775;58.6;25.8;74.9;154.7
CUBUS;1510;306;208;2005;191.10666;69.2;31.9;74.1;157
FIORINA;1510;306;208;2005;211.11489;62.6;31.8;76.5;153.4
HERMANN;1510;306;208;2005;191.10769;80.2;36.6;72.9;159.5
IDOL;1510;306;208;2005;191.10659;60.9;31.3;77.5;157.4
IMPRESSION;1510;306;208;2005;191.10813;74.5;37.6;78.8;158.7
LANCELOT;1510;306;208;2005;191.10832;68;33.4;71.2;158.3
LEVIS;1510;306;208;2005;111.11834;58.8;33.1;73.9;157.4
MULAN;1510;306;208;2005;191.10784;85.1;35;74.5;155
MUVERAN;1510;306;208;2005;111.12479;67.9;28.2;73;154.2
NIRVANA;1510;306;208;2005;191.10685;74.1;30.1;71.3;154.1
PIOTTA;1510;306;208;2005;194.10044;73.6;32.5;75.4;151.7
RIGI;1510;306;208;2005;111.12614;64;27.7;74.8;155.8
RUNAL;1510;306;208;2005;111.1142;66.6;37.3;77.9;155.9
SCALETTA;1510;306;208;2005;111.12794;65.7;36.9;74.8;153.1
SIALA;1510;306;208;2005;111.12753;71.9;35.2;76.9;154.1
TOMMI;1510;306;208;2005;191.10738;76.2;34.1;72.8;159.6
ZINAL;1510;306;208;2005;194.10077;68.1;35.8;80.2;153.2
NA;1510;306;208;2005;111.12754;75.7;34.5;76.1;154.7
NA;1510;306;208;2005;111.12776;70.4;32.2;77.3;156.4
NA;1510;306;208;2005;111.12787;69;35.7;73.3;153.6
NA;1510;306;208;2005;111.12837;64;34.2;72.3;154.8
NA;1510;306;208;2005;111.1294;74.4;33.7;75.2;153
NA;1510;306;208;2005;111.12943;72.7;32.7;80.7;154.7
NA;1510;306;208;2005;111.1302;70.3;32.2;77.1;154.8
NA;1510;306;208;2005;111.13195;67.6;35.7;74.6;156.5
NA;1510;306;208;2005;111.13197;69.9;32.7;78;153.6
NA;1510;306;208;2005;111.13206;69.1;36.9;75.5;155.6
NA;1510;306;208;2005;111.1328;68.8;28.8;74.5;155.9
NA;1510;306;208;2005;194.10088;71.3;36.6;73.4;158.1
NA;1510;306;208;2005;194.10101;78.5;34.1;76.1;152
AIRA.28.A;1510;278;204;2006;191.10835;61.3;42.4;85.8;157.3
ARINA;1510;278;204;2006;111.1001;65.6;38.8;85.7;154.7
AZZURO;1510;278;204;2006;191.10889;83.9;40.8;80.7;149.6
CAMEDO;1510;278;204;2006;111.13206;76.9;42;82.7;152
CAROTI;1510;278;204;2006;191.10886;66.4;40.3;82;157.4
CITRUS;1510;278;204;2006;191.10887;71.2;38.3;82.3;161.1
CLARO;1510;278;204;2006;111.12754;76.1;41;83.8;150.9
COMBIN;1510;278;204;2006;111.12787;73.5;44.4;81.7;148.9
CUBUS;1510;278;204;2006;191.10666;80.7;40.3;82.5;155.3
DELLORO;1510;278;204;2006;194.10101;78.3;44.1;84.2;148.5
DUFOUR;1510;278;204;2006;111.1328;71.6;36.1;83.3;153.9
FIORINA;1510;278;204;2006;211.11489;75.6;43.7;86;146.9
FLUELA;1510;278;204;2006;111.12837;70.2;42.4;82;151.6
FOREL;1510;278;204;2006;111.12943;76.7;37.4;86.6;149.4
GARAS.21;1510;278;204;2006;191.10837;63.1;39.5;86.9;159.6
GASTON;1510;278;204;2006;191.1078;84.8;41;80.7;158.2
HAUSSMANN;1510;278;204;2006;191.1089;84.8;42.4;80.5;157.6
IMPRESSION;1510;278;204;2006;191.10813;82.8;41.7;83;155.3
LEVIS;1510;278;204;2006;111.11834;78;45.5;83.6;149.6
LOGIA;1510;278;204;2006;111.1294;70.2;40.3;83.4;149.6
MANAGER;1510;278;204;2006;191.10867;74.2;42.7;83.5;156.7
MAYEN;1510;278;204;2006;111.1302;73.4;39.8;84.6;153
MILVUS;1510;278;204;2006;191.1064;76.4;43.5;84.3;157.4
MULAN;1510;278;204;2006;191.10784;80.2;44.1;80.9;154.5
MURETTO;1510;278;204;2006;111.12776;76.3;39.2;84.7;153.9
MUVERAN;1510;278;204;2006;111.12479;74.4;37.9;81.2;150.8
NARA;1510;278;204;2006;111.13197;74.7;41.8;86.5;148.7
POTENZIAL;1510;278;204;2006;191.10854;86.6;42.6;84;156.7
RIGI;1510;278;204;2006;111.12614;73.4;38.2;84.5;152.5
RUNAL;1510;278;204;2006;111.1142;62.6;42;84.5;152.3
RUSTIC;1510;278;204;2006;191.10888;85.8;38.6;82.7;148.9
SIALA;1510;278;204;2006;111.12753;75.5;42.9;84.7;147.8
STRIKER;1510;278;204;2006;191.10891;83.8;41.7;82.8;155.9
TEP.117;1510;278;204;2006;191.10836;65.9;43.1;86.7;155.2
ZINAL;1510;278;204;2006;194.10077;76.9;45.2;85.8;148
NA;1510;278;204;2006;111.1293;64.9;36.8;84.8;150.2
ARARAT (BLê);1510;285;196;2007;191.10932;76.7;41.7;77.1;140.3
ARARAT (BL…);1510;285;196;2007;191.10932;76.68671383;41.7;77.1;140.2816677
ARINA;1510;285;196;2007;111.1001;52.8;45.9;84.1;134
ARINA;1510;285;196;2007;111.1001;52.84884516;45.9;84.09;133.9612508
AZZURO;1510;285;196;2007;191.10889;67.3;44.6;79.1;133.2
AZZURO;1510;285;196;2007;191.10889;67.34169198;44.6;79.05;133.1525038
BOCKRIS (2);1510;285;196;2007;191.10917;75.3;46.9;83.6;135.9
BOCKRIS (2);1510;285;196;2007;191.10917;75.27838488;46.9;83.61;135.8966688
CAMEDO;1510;285;196;2007;111.13206;58;45.5;81.8;134.2
CAMEDO;1510;285;196;2007;111.13206;57.9831456;45.5;81.83;134.1525038
CAROTI;1510;285;196;2007;191.10886;58.4;45.5;80.2;135.7
CAROTI;1510;285;196;2007;191.10886;58.36081152;45.5;80.23666667;135.6795831
CETUS;1510;285;196;2007;191.10856;55.2;50.5;80.2;136.8
CETUS;1510;285;196;2007;191.10856;55.21802088;50.5;80.18333333;136.8345798
CITRUS;1510;285;196;2007;191.10887;59.7;33.3;77.2;142
CITRUS;1510;285;196;2007;191.10887;59.65222806;33.3;77.20333333;141.9741672
CLARO;1510;285;196;2007;111.12754;66;47.2;81.8;132.7
CLARO;1510;285;196;2007;111.12754;66.03290072;47.2;81.79333333;132.7441651
COMBIN;1510;285;196;2007;111.12787;61.4;54.3;79.8;132
COMBIN;1510;285;196;2007;111.12787;61.38817072;54.3;79.78333333;131.9612508
DELLORO;1510;285;196;2007;194.10101;55.4;48.3;80.5;129.7
DELLORO;1510;285;196;2007;194.10101;55.44226443;48.3;80.46666667;129.6795831
FOREL;1510;285;196;2007;111.12943;54.4;42;83.5;133.2
FOREL;1510;285;196;2007;111.12943;54.41340512;42;83.51;133.2066624
KASPART;1510;285;196;2007;191.10925;77.3;43.1;78.7;136.8
KASPART;1510;285;196;2007;191.10925;77.33708205;43.1;78.69333333;136.7804212
LEU 88-02.1;1510;285;196;2007;191.10945;68.7;39.7;82;133.8
LEU 88-02.1;1510;285;196;2007;191.10945;68.72447563;39.7;81.99333333;133.7570815
LEVIS;1510;285;196;2007;111.11834;54.3;51.3;82.5;135.1
LEVIS;1510;285;196;2007;111.11834;54.31485625;51.3;82.53666667;135.064582
LUTEUS;1510;285;196;2007;291.10188;60.8;39.2;83.1;135.1
LUTEUS;1510;285;196;2007;291.10188;60.81487817;39.2;83.05;135.129164
MAYEN;1510;285;196;2007;111.1302;64;44.1;83.9;132.8
MAYEN;1510;285;196;2007;111.1302;64.02833485;44.1;83.86;132.7699979
MILVUS;1510;285;196;2007;191.1064;66.8;42.9;83.7;136.4
MILVUS;1510;285;196;2007;191.1064;66.83635071;42.9;83.69333333;136.4366645
MIRAGE;1510;285;196;2007;191.10946;65.1;41.7;82.6;135.4
MIRAGE;1510;285;196;2007;191.10946;65.07496032;41.7;82.55666667;135.4470879
MUVERAN;1510;285;196;2007;111.12479;59.8;40.5;81.1;135.2
MUVERAN;1510;285;196;2007;111.12479;59.78531807;40.5;81.09;135.2429185
NARA;1510;285;196;2007;111.13197;51.3;45.7;83.7;133.5
NARA;1510;285;196;2007;111.13197;51.26056103;45.7;83.69666667;133.5012465
PALEDOR;1510;285;196;2007;191.10763;61.1;44.4;79.1;130.2
PALEDOR;1510;285;196;2007;191.10763;61.09498687;44.4;79.10333333;130.2170858
POTENZIAL;1510;285;196;2007;191.10854;80.1;40.2;81.8;136.1
POTENZIAL;1510;285;196;2007;191.10854;80.1217505;40.2;81.82666667;136.1033312
RUNAL;1510;285;196;2007;111.1142;58.6;48.1;82.6;134
RUNAL;1510;285;196;2007;111.1142;58.59069585;48.1;82.56333333;133.9741672
RUSTIC;1510;285;196;2007;191.10888;64.6;44.8;80.5;132.3
RUSTIC;1510;285;196;2007;191.10888;64.5852449;44.8;80.52666667;132.3462497
SIALA;1510;285;196;2007;111.12753;59.4;48.3;81;131.2
SIALA;1510;285;196;2007;111.12753;59.38214202;48.3;81.04666667;131.1549968
STRIKER;1510;285;196;2007;191.10891;71.9;41.5;81.6;136.3
STRIKER;1510;285;196;2007;191.10891;71.93452832;41.5;81.58666667;136.3204169
SZD 7911;1510;285;196;2007;191.10863;66.4;46.9;83.3;135.7
SZD 7911;1510;285;196;2007;191.10863;66.38216453;46.9;83.30333333;135.6537503
TOISONDOR;1510;285;196;2007;191.10757;70.3;38.6;78.3;133.8
TOISONDOR;1510;285;196;2007;191.10757;70.33003888;38.6;78.32666667;133.7570815
ZINAL;1510;285;196;2007;194.10077;62.1;46.7;83.1;131.9
ZINAL;1510;285;196;2007;194.10077;62.0521567;46.7;83.05;131.870836
NA;1510;285;196;2007;111.13248;53.3;44.1;80.7;133.1
NA;1510;285;196;2007;111.13308;58;44.1;81.4;136.8
NA;1510;285;196;2007;111.13512;63.2;46.7;79.8;135.3
NA;1510;285;196;2007;194.10119;69.2;40.2;81;136.1
NA;1510;285;196;2007;194.10129;54.1;47.4;82;134.2
NA;1510;285;196;2007;221.10002;63.9;44.8;82.4;129.5
NA;1510;285;196;2007;194.10129;54.13816207;47.4;81.96333333;134.2041694
NA;1510;285;196;2007;194.10119;69.16732329;40.2;81;136.0774984
NA;1510;285;196;2007;111.13248;53.29291662;44.1;80.68;133.0516656
NA;1510;285;196;2007;111.13308;58.03392681;44.1;81.37333333;136.8216634
NA;1510;285;196;2007;221.10002;63.88496539;44.8;82.37666667;129.5375027
NA;1510;285;196;2007;111.13512;63.18725577;46.7;79.79;135.2558349
ALTIGO;1510;288;205;2008;191.10956;67.6;48;74.9;148.3
ALTIGO;1510;288;205;2008;191.10956;67.63290207;48;74.91129415;148.3356862
ALTIGO;1510;288;205;2008;191.10956;67.63290207;48;74.91129415;148.3356862
ARARAT (BLê);1510;288;205;2008;191.10932;62.9;41.5;73.7;154
ARARAT (BL…);1510;288;205;2008;191.10932;62.86459098;41.5;73.66236488;154.0105878
ARARAT (BL…);1510;288;205;2008;191.10932;62.86459098;41.5;73.66236488;154.0105878
ARINA;1510;288;205;2008;111.1001;64.2;43.6;84.5;153
ARINA;1510;288;205;2008;111.1001;64.20067011;43.6;84.48741078;152.9988236
ARINA;1510;288;205;2008;111.1001;64.20067011;43.6;84.48741078;152.9988236
ARLEQUIN;1510;288;205;2008;191.11008;76.4;38.5;74.8;148.7
ARLEQUIN;1510;288;205;2008;191.11008;76.35376888;38.5;74.80183088;148.6654902
ARLEQUIN;1510;288;205;2008;191.11008;76.35376888;38.5;74.80183088;148.6654902
BOCKRIS (2);1510;288;205;2008;191.10917;88.7;48.1;79.5;153
BOCKRIS (2);1510;288;205;2008;191.10917;88.7300437;48.1;79.53328316;152.9952943
BOCKRIS (2);1510;288;205;2008;191.10917;88.7300437;48.1;79.53328316;152.9952943
CH CLARO;1510;288;205;2008;111.12754;79.3;42.9;81.3;150
CH CLARO;1510;288;205;2008;111.12754;79.28678317;42.9;81.26859038;149.9988236
CH CLARO;1510;288;205;2008;111.12754;79.28678317;42.9;81.26859038;149.9988236
CH COMBIN;1510;288;205;2008;111.12787;59.6;45.8;79.2;148.7
CH COMBIN;1510;288;205;2008;111.12787;59.61400881;45.8;79.24952288;148.676078
CH COMBIN;1510;288;205;2008;111.12787;59.61400881;45.8;79.24952288;148.676078
ESKET;1510;288;205;2008;191.10981;68.3;34.3;81.2;154
ESKET;1510;288;205;2008;191.10981;68.32516632;34.3;81.21604371;153.9870593
ESKET;1510;288;205;2008;191.10981;68.32516632;34.3;81.21604371;153.9870593
FOREL;1510;288;205;2008;111.12943;67.1;37.7;84.3;150
FOREL;1510;288;205;2008;111.12943;67.06373785;37.7;84.34965633;149.9847065
FOREL;1510;288;205;2008;111.12943;67.06373785;37.7;84.34965633;149.9847065
GA 1J 20;1510;288;205;2008;191.10922;77.7;48.7;78;148.7
GA 1J 20;1510;288;205;2008;191.10922;77.74948987;48.7;78.02609012;148.6690195
GA 1J 20;1510;288;205;2008;191.10922;77.74948987;48.7;78.02609012;148.6690195
GRAINDOR;1510;288;205;2008;191.11003;84.7;41.5;81.2;149.3
GRAINDOR;1510;288;205;2008;191.11003;84.70457224;41.5;81.15810848;149.3274512
GRAINDOR;1510;288;205;2008;191.11003;84.70457224;41.5;81.15810848;149.3274512
KASPART;1510;288;205;2008;191.10925;81.4;43.9;77.3;152.7
KASPART;1510;288;205;2008;191.10925;81.4013308;43.9;77.2755998;152.6666667
KASPART;1510;288;205;2008;191.10925;81.4013308;43.9;77.2755998;152.6666667
LEU 88-02.1;1510;288;205;2008;191.10945;88.5;42.4;80.6;152.3
LEU 88-02.1;1510;288;205;2008;191.10945;88.52312678;42.4;80.58018077;152.3309805
LEU 88-02.1;1510;288;205;2008;191.10945;88.52312678;42.4;80.58018077;152.3309805
LEVIS;1510;288;205;2008;111.11834;67.8;42;82.3;150.7
LEVIS;1510;288;205;2008;111.11834;67.76545439;42;82.30468141;150.6725488
LEVIS;1510;288;205;2008;111.11834;67.76545439;42;82.30468141;150.6725488
LUTEUS;1510;288;205;2008;291.10188;64.7;35.1;79.8;151.7
LUTEUS;1510;288;205;2008;291.10188;64.70579009;35.1;79.79249365;151.6713724
LUTEUS;1510;288;205;2008;291.10188;64.70579009;35.1;79.79249365;151.6713724
MIRAGE;1510;288;205;2008;191.10946;82.2;40.1;80.3;151.3
MIRAGE;1510;288;205;2008;191.10946;82.23161448;40.1;80.26547478;151.3368626
MIRAGE;1510;288;205;2008;191.10946;82.23161448;40.1;80.26547478;151.3368626
MUVERAN;1510;288;205;2008;111.12479;72.2;36.2;79.6;151.7
MUVERAN;1510;288;205;2008;111.12479;72.22410475;36.2;79.61901255;151.6725488
MUVERAN;1510;288;205;2008;111.12479;72.22410475;36.2;79.61901255;151.6725488
MV SUBA;1510;288;205;2008;191.1095;59.2;45;79.6;149
MV SUBA;1510;288;205;2008;191.1095;59.18937465;45;79.60976997;148.9847065
MV SUBA;1510;288;205;2008;191.1095;59.18937465;45;79.60976997;148.9847065
PALEDOR;1510;288;205;2008;191.10763;80.2;38.1;78.7;148.7
PALEDOR;1510;288;205;2008;191.10763;80.2017716;38.1;78.73080942;148.6713724
PALEDOR;1510;288;205;2008;191.10763;80.2017716;38.1;78.73080942;148.6713724
PAPAGENO;1510;288;205;2008;191.11001;82.1;41.5;81.8;153
PAPAGENO;1510;288;205;2008;191.11001;82.09532595;41.5;81.78517184;152.9941179
PAPAGENO;1510;288;205;2008;191.11001;82.09532595;41.5;81.78517184;152.9941179
RUNAL;1510;288;205;2008;111.1142;62.5;45.5;81.8;151
RUNAL;1510;288;205;2008;111.1142;62.54389302;45.5;81.7993155;150.9976472
RUNAL;1510;288;205;2008;111.1142;62.54389302;45.5;81.7993155;150.9976472
SIALA;1510;288;205;2008;111.12753;63.1;41;81.3;150.3
SIALA;1510;288;205;2008;111.12753;63.07285106;41;81.33091737;150.3345098
SIALA;1510;288;205;2008;111.12753;63.07285106;41;81.33091737;150.3345098
ST 20528;1510;288;205;2008;191.10983;72.5;41.6;82.1;148.7
ST 20528;1510;288;205;2008;191.10983;72.51729821;41.6;82.10038531;148.6678431
ST 20528;1510;288;205;2008;191.10983;72.51729821;41.6;82.10038531;148.6678431
SZD 7911;1510;288;205;2008;191.10863;79.4;45.4;81.8;151.7
SZD 7911;1510;288;205;2008;191.10863;79.4077392;45.4;81.79564804;151.6549024
SZD 7911;1510;288;205;2008;191.10863;79.4077392;45.4;81.79564804;151.6549024
SZD 8997A;1510;288;205;2008;191.10997;67.9;43.9;81.4;149
SZD 8997A;1510;288;205;2008;191.10997;67.86483422;43.9;81.41893212;148.9858829
SZD 8997A;1510;288;205;2008;191.10997;67.86483422;43.9;81.41893212;148.9858829
TOISONDOR;1510;288;205;2008;191.10757;78.3;37.4;77.8;151.7
TOISONDOR;1510;288;205;2008;191.10757;78.29151947;37.4;77.79455081;151.6643138
TOISONDOR;1510;288;205;2008;191.10757;78.29151947;37.4;77.79455081;151.6643138
ZINAL;1510;288;205;2008;194.10077;68;43.8;83.6;150.3
ZINAL;1510;288;205;2008;194.10077;67.96519487;43.8;83.61665529;150.3368626
ZINAL;1510;288;205;2008;194.10077;67.96519487;43.8;83.61665529;150.3368626
NA;1510;288;205;2008;111.13248;65.1;40.6;80.5;150
NA;1510;288;205;2008;111.13431;65.8;42.2;81.3;150
NA;1510;288;205;2008;111.13678;73.7;44.6;79.2;151.7
NA;1510;288;205;2008;111.13726;62;45.5;81.7;148.7
NA;1510;288;205;2008;111.13772;67;42.7;80.7;153
NA;1510;288;205;2008;194.10119;72.8;37.5;79.3;151
NA;1510;288;205;2008;194.1013;62.1;41.3;75.8;149.3
NA;1510;288;205;2008;194.10134;74.5;44.8;82.7;151
NA;1510;288;205;2008;221.10002;65.3;43.1;84.1;149.3
NA;1510;288;205;2008;194.10119;72.8235545;37.5;79.34380101;151.0070585
NA;1510;288;205;2008;194.10119;72.8235545;37.5;79.34380101;151.0070585
NA;1510;288;205;2008;111.13248;65.06458263;40.6;80.45532803;150.0058821
NA;1510;288;205;2008;111.13248;65.06458263;40.6;80.45532803;150.0058821
NA;1510;288;205;2008;221.10002;65.26674317;43.1;84.08146741;149.338039
NA;1510;288;205;2008;221.10002;65.26674317;43.1;84.08146741;149.338039
NA;1510;288;205;2008;111.13431;65.75320628;42.2;81.33198048;150.0070585
NA;1510;288;205;2008;111.13431;65.75320628;42.2;81.33198048;150.0070585
NA;1510;288;205;2008;111.13678;73.73972991;44.6;79.19718644;151.6678431
NA;1510;288;205;2008;111.13678;73.73972991;44.6;79.19718644;151.6678431
NA;1510;288;205;2008;111.13726;62.04106357;45.5;81.72016666;148.6725488
NA;1510;288;205;2008;111.13726;62.04106357;45.5;81.72016666;148.6725488
NA;1510;288;205;2008;111.13772;66.95348185;42.7;80.67426106;153.0047057
NA;1510;288;205;2008;111.13772;66.95348185;42.7;80.67426106;153.0047057
NA;1510;288;205;2008;194.1013;62.08704233;41.3;75.76604655;149.3286276
NA;1510;288;205;2008;194.1013;62.08704233;41.3;75.76604655;149.3286276
NA;1510;288;205;2008;194.10134;74.47836875;44.8;82.66596795;151.0094114
NA;1510;288;205;2008;194.10134;74.47836875;44.8;82.66596795;151.0094114
ARINA;1510;283;201;2009;111.1001;79.6;47.1;83.3;142.8
ARINA;1510;283;201;2009;111.1001;79.63230343;47.1;83.28751982;142.8485503
BATUTA;1510;283;201;2009;191.11024;98.9;54;81.5;141.5
BATUTA;1510;283;201;2009;191.11024;98.90055009;54;81.51643948;141.4518752
BREUN 3805.5715C19;1510;283;201;2009;191.11047;90.5;53.4;81.5;144.2
BREUN 3805.5715C19;1510;283;201;2009;191.11047;90.48826602;53.4;81.46783411;144.1967765
CAMBRENA;1510;283;201;2009;194.10119;90.4;44.3;81.4;141.1
CAMBRENA;1510;283;201;2009;194.10119;90.35361324;44.3;81.38600897;141.0787195
FOREL;1510;283;201;2009;111.12943;86;43.5;81.8;141.1
FOREL;1510;283;201;2009;111.12943;85.98487759;43.5;81.8372679;141.1495077
GA 1J 20;1510;283;201;2009;191.10922;100;55.7;77.7;139.7
GA 1J 20;1510;283;201;2009;191.10922;100.0346476;55.7;77.68005927;139.683363
GRAINDOR;1510;283;201;2009;191.11003;103.5;47.5;79.5;139.8
GRAINDOR;1510;283;201;2009;191.11003;103.5091318;47.5;79.53103844;139.8282916
KORELI;1510;283;201;2009;191.11007;96.1;47.5;81.5;142.6
KORELI;1510;283;201;2009;191.11007;96.07551708;47.5;81.46213207;142.5559645
LEVIS;1510;283;201;2009;111.11834;95.3;48.1;80.3;141.1
LEVIS;1510;283;201;2009;111.11834;95.30890844;48.1;80.30430339;141.0633417
MOLINERA;1510;283;201;2009;111.13431;77.6;51.2;81.1;140.3
MOLINERA;1510;283;201;2009;111.13431;77.55106317;51.2;81.08627969;140.266731
MUVERAN;1510;283;201;2009;111.12479;96.2;41.8;77.5;140.2
MUVERAN;1510;283;201;2009;111.12479;96.20394292;41.8;77.46245576;140.2402528
ORZIVAL;1510;283;201;2009;194.10134;90.7;48.5;81.2;140.8
ORZIVAL;1510;283;201;2009;194.10134;90.66689445;48.5;81.23057763;140.7786874
PAPAGENO;1510;283;201;2009;191.11001;98.9;45.5;81.7;142.7
PAPAGENO;1510;283;201;2009;191.11001;98.85916313;45.5;81.67325387;142.7032284
RUNAL;1510;283;201;2009;111.1142;89.9;52;81.1;140.8
RUNAL;1510;283;201;2009;111.1142;89.94760479;52;81.12831722;140.8018133
SERTORI;1510;283;201;2009;221.10002;85.6;47.6;81.4;139
SERTORI;1510;283;201;2009;221.10002;85.64767294;47.6;81.42220141;139.0398224
SIALA;1510;283;201;2009;111.12753;89.4;49.7;81.1;139.4
SIALA;1510;283;201;2009;111.12753;89.37771847;49.7;81.1428196;139.4475978
SURETTA;1510;283;201;2009;111.13248;85.1;44.9;80.4;140.3
SURETTA;1510;283;201;2009;111.13248;85.07826206;44.9;80.43285308;140.3065534
